height,txid,payload_idx,ringsize,ring_pos,account
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,20,dero1qy0zcn3s6prl9yt8kdrrfndtvp96t503mf7haph2rf9qnl9etvga7qqt02h0w
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,21,dero1qyssxtzlna97ftuuwe6hks3s4r862zjwd77xmu9dmx3wz4587ma65qqszn6zr
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,22,dero1qyktzwjgdcmvegk2pgpj0y0ktwkj3amx8t4l5lvvn3rkzwkyusz45qgsht9e8
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,23,dero1qy5q85pwzkkkle8phy0uwdh79uu7fuf64jrdr2vysmdyhndv0wjzqqqaja5xx
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,24,dero1qy4nfwqd956mf82qs2zyvrplx048rz3v440p8sgm20mlh79tdpx8xqq9cw66m
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,25,dero1qycp68zqv0557sjj0sf6ap5a5e3dqm68jvejeu90z8tncgxwz2a9kqg0dt3zh
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,26,dero1qy9fwz8s0m2f83pqsrs0paheg7xhr2r5n90a9490dhs6sm6j7kdl2qg4vrahh
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,27,dero1qy8lku5ayp09y78rj0dk4cmkdu5ypha64gq6cadljhvlyyuat0zygqqzzuq4h
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,28,dero1qyyfa3gwhxm5uldjt57xmc57ag3vcvy9kmxlkp4ynp049hcd5yrnqqgfmwkzq
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,29,dero1qy8ycfag47v0mdxchpj90ex7k7fvy0a2a79fkus8hz2994kt5zulzqgy0hck9
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,30,dero1qys69xafn8z66pjw8wgcmpmve8sq7mptzwnpv048w25pdck8snsn7qgy0ugfl
7443071,f23ca243212662ee63f83df07810dbc9a5f991e72582698f7fa3fdbc93d1b0ca,0,32,31,dero1qyswvlh9r80wdg6jwlquxe567sh9hdemu6hfr5z4r350r8ergsy06qgtj82f7
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,0,dero1qykl97vqrpvr57srpyh6d5acmczd4ltw8zu9zcd6sugtmlqrgh8nqqqft40kt
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,1,dero1qykxx2xkztz009nje5ecqhvg8tw8e8clmkkuyqd63qa0stw90ckhvqq2833g4
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,2,dero1qyp3fy4ks8wrhg70z0gjshaw7xgr484afnzrq4rsaxd477fzhkcrvqg6xm2ez
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,3,dero1qy33spjdlmw60m3z8ep5saqwmshdkgwvs6jpes9sjz6qv6rrvwznqqq88d6ue
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,4,dero1qygfczgqh65z90kltwpc8l5jfpyhwg2fe47xk885lsvaczqy8xq0qqgzgvc0r
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,5,dero1qynkcthcsvu5pm58v0hla74k48wdelew8q2agh8wvcg5vgyt393k7qg98rw7l
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,6,dero1qy0lv48vyx05gzdrgcqs3x490x3y3dyhly4qcmfkvjprwcvcuvk9wqq0p94y7
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,7,dero1qy99n382gjdu7dejg3j7wa97cuq3e0ez99agfhwshx7vgv929h0nxqgly0lug
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,8,dero1qy3evtpntllgsjv33mhr2nye5c5rc0gtanwxm7qa5ye8sm4hlw767qqcsdp20
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,9,dero1qypyng4cytu3q8lus68gare0g87cn6vj793wjgh22r7n82y9n5ksyqgxvjrp0
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,10,dero1qy5g2jlc52kj2eg89nwu0d75el92qu9cljq0e9dq5r8rnnv2jzgqzqgknfcsg
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,11,dero1qypjjz95ve00jpnzn8vahtl09fuxfay3aem3394sfn642euqpannjqgjdzfjc
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,12,dero1qyftzum435pq809x203wyn4s39280peteq0jszvf6plq38602eysjqq35axvs
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,13,dero1qydrhngzg737078j59usqaunh0c2gsnux4t8phxsnferj6zz3720xqqpm4w63
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,14,dero1qyw6e4f7yeatwd4swvyktf2m2m084qdj9wgwjce78r4megvtfsa5vqqq7htdr
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,15,dero1qygev0p2ajzy5h3gk4xrlv5w647q8p489yc3ye6r077tcdurfutm6qgpsqpcv
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,16,dero1qyke6323mz053fdcgjj0a7yge26emvth7l5fr806f0gf98gg07zmyqg9nrmw2
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,17,dero1qy3yrz4jjsjv48863um93e5d3zskut70pgjdyj9fypxvpcku2stf2qqk2vyj8
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,18,dero1qys7dl6rw3cle4v962mamp3t9tvd8mq9v8hyl6hn2r4talhtmj0nyqg3wv4jl
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,19,dero1qysf3f2qwj3r8k7q55qw6frcc6e57n4tj8pcdxwjz869gd49t6hkuqqq6dhx9
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,20,dero1qydldxr5grhm04n3gme799898zqs3r043hccsazfvr2dwtmmcssqcqqqgvgr3
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,21,dero1qy3zxnhjdx24s94a4uzkdp8ecttfmzfckdp425ufcw2nzh3lvu2xkqgsw6gds
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,22,dero1qys677zy32s0a7t4x9p7yq93p64yhznwg6ntzsqplrm07nvx8vy37qgk85a09
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,23,dero1qyvg2a2sds4xz73wwqvd84gu090dk0y46w2y7xrnhtwrvwsxxcu47qg5g5gqe
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,24,dero1qy46wqgpfets0zqy37pzwgqhyejplz4esty3shqr724qkr4en7f7zqqhds9ya
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,25,dero1qynt8r04ds2c8f2hkf4uhnzvv7f9c0wqnhttxs8ezp2yxuc2qzarkqgaxekag
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,26,dero1qy04kftrzufv3m0hrklhhdqsrvd8hg3cmns60zhc6scgv0mplawdsqgwxnajy
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,27,dero1qyf7hze6hdmpjaea323av9zekwrepcl4u2lhzp0pgeehkgsuharjqqqnz5rru
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,28,dero1qykuqd4p7de5s4edh96mjtu2djfx576yw9nlagdl9djxff8qqy34jqgu6xjxd
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,29,dero1qyv35hd2g5adwf6cqzedjw9pun472gtxgdszt3j8ekntxg20wl84vqgur5csm
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,30,dero1qyd6ckmhn0vndq66p3eee500mcge3lahu823pltngz2hfhyeuq7fzqq9xdfvs
7443480,b412cc8d989bcedfdb6b96a9e0b217c68cfb2dffd7623a6ab5d413a639a0f0cd,0,32,31,dero1qytj58su72mencryx4757r62gxzxn9xh9lmqpsq5hqndqtwdsuptzqqweju7e
